Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Cars,Garage Area,SalePrice,Exter Qual_TA,Foundation_PConc,Bsmt Qual_Ex,Kitchen Qual_Ex,Kitchen Qual_TA
6,1972,1972,288.0,732.0,1012,1790,1,2.0,484.0,165150,True,False,False,False,True
7,1967,1967,264.0,1334.0,1334,1334,2,2.0,477.0,164500,True,False,False,False,True
7,1969,1969,168.0,1164.0,1164,1164,1,2.0,528.0,140000,True,False,False,False,True
5,1967,1967,0.0,980.0,980,980,2,1.0,384.0,135500,True,True,False,False,True
5,1968,1968,0.0,1051.0,1051,1051,1,2.0,504.0,142000,True,False,False,False,True
5,1968,1968,300.0,900.0,884,1770,1,2.0,530.0,155000,True,False,False,False,True
6,1968,2004,203.0,976.0,976,976,1,2.0,504.0,157500,True,False,False,False,False
5,1968,1968,168.0,1052.0,1052,1052,1,1.0,288.0,138500,True,False,False,False,True
5,1968,1968,0.0,833.0,898,898,1,1.0,326.0,140000,True,False,False,False,True
5,1966,1966,0.0,1051.0,1051,1051,1,1.0,264.0,124400,True,False,False,False,True
5,1967,1967,140.0,1141.0,1141,1141,1,1.0,568.0,158000,True,True,False,False,True
5,1965,1998,166.0,864.0,1200,1200,1,2.0,884.0,146000,True,False,False,False,False
6,1971,1971,252.0,825.0,1097,1993,2,2.0,495.0,190000,True,False,False,False,True
5,1961,1961,0.0,1050.0,1050,1050,1,1.0,368.0,136500,True,False,False,False,True
5,1958,1958,0.0,864.0,864,864,1,2.0,624.0,129900,True,False,False,False,True
5,1959,2005,122.0,1626.0,1712,1712,2,2.0,588.0,145000,True,False,False,False,True
6,1965,2000,0.0,1187.0,1565,1565,2,1.0,299.0,185900,True,True,False,False,False
6,1964,1964,425.0,1251.0,1251,1251,1,1.0,461.0,160000,True,False,False,False,True
6,1964,1964,112.0,1008.0,1488,1488,1,2.0,430.0,167000,True,False,False,False,True
5,1964,1964,0.0,720.0,720,1440,1,2.0,480.0,157500,True,False,False,False,True
6,1958,1958,105.0,588.0,1095,1095,1,1.0,264.0,140000,True,False,False,False,True
5,1958,1991,85.0,1008.0,1053,1053,1,2.0,750.0,150000,True,False,False,True,False
5,1960,1960,88.0,1248.0,1248,1248,1,1.0,286.0,151500,True,False,False,False,True
6,1934,1950,0.0,816.0,816,816,1,1.0,240.0,129800,True,False,False,False,True
5,1954,1954,0.0,1008.0,1008,1008,1,1.0,275.0,137000,True,False,False,False,True
5,1947,1950,0.0,938.0,1043,1043,1,1.0,273.0,137000,True,False,False,False,True
4,1946,1950,0.0,747.0,774,1230,1,1.0,305.0,121600,True,False,False,False,True
4,1923,1958,0.0,440.0,869,869,1,0.0,0.0,85500,True,True,False,False,False
4,1926,1953,108.0,600.0,747,747,1,2.0,528.0,79900,True,True,False,False,True
5,1908,1991,0.0,504.0,936,1252,1,2.0,576.0,127000,True,True,False,False,True
5,1961,1990,0.0,1251.0,1433,1433,1,2.0,441.0,161000,True,False,False,False,True
5,1952,1952,150.0,1444.0,1624,1624,1,1.0,240.0,146500,True,False,False,False,True
5,1951,1951,144.0,1056.0,1216,1216,1,1.0,280.0,135000,True,False,False,False,True
5,1951,1951,44.0,2136.0,2136,2136,2,2.0,528.0,137900,True,False,False,False,True
6,1941,1950,0.0,806.0,958,1578,1,1.0,240.0,133000,True,False,False,False,False
5,1949,1973,0.0,704.0,1024,1728,1,1.0,234.0,137000,True,False,False,False,True
5,1954,1975,0.0,936.0,936,936,1,1.0,240.0,121000,True,False,False,False,True
5,1967,1967,0.0,1584.0,1584,1584,2,2.0,506.0,119000,True,False,False,False,True
6,1964,1964,0.0,1246.0,1246,1246,1,2.0,441.0,172000,True,False,False,False,True
5,1961,1961,203.0,1235.0,1235,1235,1,2.0,480.0,98600,True,False,False,False,True
7,1966,1966,309.0,924.0,1216,2157,2,2.0,487.0,226000,True,False,False,False,False
5,1954,1954,0.0,936.0,1128,1128,1,1.0,286.0,118000,True,False,False,False,True
8,1918,1990,0.0,1360.0,1360,3112,2,2.0,795.0,235000,False,True,False,False,False
6,1963,1963,332.0,1008.0,1008,1008,1,2.0,430.0,135000,True,False,False,False,True
5,1962,1962,120.0,1106.0,1190,1190,1,2.0,540.0,132500,True,False,False,False,True
5,1959,1959,128.0,1144.0,1144,1144,1,1.0,796.0,143000,True,False,False,False,True
5,1957,1957,0.0,1179.0,1364,1364,1,1.0,331.0,132000,True,False,False,False,True
6,1960,1960,175.0,1383.0,1383,1383,1,1.0,292.0,145250,True,False,False,False,True
6,1958,1958,632.0,1121.0,1336,1336,1,2.0,488.0,162000,True,False,False,False,True
5,1956,1956,272.0,1058.0,1370,1370,1,1.0,300.0,148000,True,False,False,False,True
5,1957,1957,0.0,1092.0,1092,1092,1,1.0,299.0,141000,True,False,False,False,True
6,1956,1994,0.0,1124.0,1124,1124,1,1.0,353.0,153000,True,False,False,False,True
5,1957,1996,64.0,1070.0,1236,1236,1,1.0,447.0,134450,True,False,False,False,False
5,1979,1979,0.0,943.0,943,943,1,2.0,600.0,135960,True,False,False,False,True
6,1954,2000,176.0,1050.0,1050,1050,1,1.0,286.0,156000,True,False,False,False,False
6,1954,1954,0.0,1367.0,1375,1375,1,2.0,451.0,140000,True,False,False,False,True
5,1952,2003,0.0,1008.0,1008,1008,1,1.0,280.0,139500,True,False,False,False,True
6,1951,1951,522.0,216.0,1575,1575,1,2.0,400.0,155000,True,False,False,False,False
5,1956,1956,0.0,301.0,1145,1145,1,2.0,684.0,127000,True,False,False,False,True
5,1956,1956,0.0,1005.0,1005,1005,1,1.0,319.0,133500,True,False,False,False,True
5,1955,1955,0.0,1056.0,1056,1056,1,1.0,300.0,125000,True,False,False,False,True
5,1951,1991,0.0,884.0,884,884,1,1.0,270.0,142000,True,False,False,False,True
7,1941,1963,0.0,929.0,2039,2039,1,3.0,791.0,167000,False,False,False,False,True
5,1956,2001,0.0,1015.0,1384,1384,1,2.0,896.0,159000,True,False,False,False,True
5,1925,1975,0.0,2171.0,1392,2640,2,3.0,1008.0,180000,True,False,False,False,True
6,1947,1950,0.0,784.0,900,1312,1,2.0,649.0,127000,True,False,False,False,True
6,1924,1950,0.0,617.0,865,1310,2,1.0,398.0,112000,True,False,False,False,True
3,1930,2001,0.0,713.0,713,713,1,1.0,371.0,99800,True,True,False,False,False
5,1954,2000,0.0,833.0,833,833,1,1.0,326.0,117000,True,False,False,False,False
5,1921,1968,0.0,1073.0,1073,1073,1,1.0,326.0,108480,True,False,False,False,True
3,1929,1950,0.0,715.0,715,715,1,2.0,660.0,68000,True,False,False,False,True
4,1900,1998,0.0,448.0,448,720,1,1.0,280.0,86900,True,False,False,False,False
5,1920,1950,0.0,1120.0,1130,1130,1,2.0,720.0,120000,True,False,False,False,True
6,1915,1950,0.0,663.0,774,1595,2,2.0,528.0,155500,True,False,False,False,True
4,1910,1950,0.0,1077.0,981,1760,1,2.0,648.0,80000,True,False,False,False,True
3,1915,1950,0.0,672.0,694,1214,1,3.0,936.0,105000,True,True,False,False,True
5,1900,1970,0.0,954.0,1766,2414,2,2.0,520.0,160000,True,False,False,False,True
5,1936,1989,0.0,796.0,1096,1466,2,2.0,566.0,170000,True,False,False,False,False
6,1965,1965,101.0,1088.0,1324,1324,2,2.0,440.0,160000,True,False,False,False,True
5,1966,1966,1047.0,1024.0,1086,1086,1,2.0,484.0,159950,True,False,False,False,True
6,1963,1963,379.0,1083.0,1146,1146,1,1.0,294.0,165000,True,False,False,False,True
6,1962,1981,0.0,912.0,1085,1734,1,2.0,440.0,159000,True,False,False,False,False
6,1962,1985,161.0,1135.0,1207,1207,1,1.0,264.0,147000,True,False,False,False,True
5,1964,1964,0.0,912.0,912,912,1,1.0,288.0,115000,True,False,False,False,True
6,1959,1959,0.0,655.0,1194,1194,1,2.0,539.0,159500,True,False,False,False,True
6,1959,1959,207.0,864.0,864,864,1,1.0,288.0,120000,True,False,False,False,False
5,1957,1957,0.0,816.0,816,816,1,1.0,308.0,129900,True,False,False,False,True
6,1961,1992,104.0,1313.0,1773,1773,2,2.0,418.0,183000,True,False,False,False,True
7,1959,1959,58.0,0.0,1472,1472,2,2.0,484.0,157500,True,False,False,False,False
7,1962,1998,0.0,1438.0,1900,2448,3,2.0,441.0,277500,True,False,False,False,True
5,1957,1997,0.0,1484.0,1600,1600,1,1.0,319.0,207500,True,False,False,False,True
4,1950,1950,0.0,910.0,910,1521,1,1.0,597.0,147500,True,False,False,False,False
4,1949,1950,0.0,720.0,720,1192,1,0.0,0.0,135000,True,False,False,False,True
5,1950,1950,0.0,0.0,1040,1040,1,2.0,625.0,109500,True,False,False,False,True
4,1950,1950,0.0,0.0,1040,1040,1,2.0,420.0,109900,True,False,False,False,True
5,1959,1959,0.0,1040.0,1040,1040,1,1.0,286.0,133700,True,False,False,False,True
3,1950,1950,0.0,0.0,1040,1040,2,2.0,400.0,81400,True,False,False,False,True
3,1949,1950,340.0,0.0,1040,1040,2,2.0,400.0,87500,True,False,False,False,True
3,1950,1950,0.0,0.0,1040,1040,2,2.0,400.0,93500,True,False,False,False,True
5,1960,1960,0.0,1556.0,1556,1556,2,0.0,0.0,119000,True,False,False,False,True
5,1959,1959,0.0,1150.0,1150,1150,1,1.0,300.0,141000,True,False,False,False,True
5,1961,1961,0.0,1150.0,1150,1150,1,1.0,288.0,146000,True,False,False,False,True
6,1966,1966,266.0,660.0,660,1348,1,2.0,453.0,155000,True,False,False,False,True
5,1962,1962,0.0,925.0,999,999,1,1.0,300.0,134500,True,False,False,False,True
7,1962,1962,0.0,1045.0,1045,1045,1,2.0,528.0,120000,True,False,False,False,True
5,1962,1962,0.0,864.0,864,864,1,1.0,336.0,105000,True,False,False,False,True
5,1962,1962,0.0,1025.0,1025,1025,1,0.0,0.0,124000,True,False,False,False,True
5,1900,2005,0.0,716.0,1007,2014,2,2.0,624.0,169000,False,True,False,False,True
4,1925,1950,0.0,686.0,810,1328,1,1.0,210.0,107000,True,False,False,False,True
5,1948,1950,264.0,1212.0,1226,1668,1,1.0,240.0,135000,True,False,False,False,True
4,1920,1980,0.0,1147.0,1147,1657,1,1.0,162.0,111500,True,True,False,False,False
6,1900,2004,0.0,780.0,940,1416,1,2.0,400.0,156500,True,False,False,False,False
7,1925,1990,0.0,728.0,832,1641,1,2.0,546.0,178000,True,False,False,True,False
7,1900,1970,0.0,712.0,848,1428,1,2.0,576.0,139900,True,False,False,False,True
7,1930,1950,0.0,502.0,502,1004,1,1.0,200.0,105000,True,False,False,False,False
6,1930,2005,0.0,813.0,813,813,1,1.0,270.0,110000,True,False,False,False,False
4,1900,1950,0.0,938.0,1084,1951,2,2.0,576.0,111500,False,True,False,False,False
6,1924,1950,0.0,1032.0,1032,1032,1,1.0,280.0,108000,True,False,False,False,True
5,1925,1950,0.0,844.0,844,844,1,1.0,216.0,111500,True,False,False,False,True
5,1880,1991,0.0,636.0,1089,1750,1,1.0,240.0,124000,True,False,False,True,False
4,1950,1950,0.0,576.0,864,864,1,1.0,528.0,105000,True,False,False,False,True
6,1920,1950,0.0,648.0,734,1118,1,2.0,440.0,116000,True,False,False,False,True
3,1905,1950,0.0,738.0,714,1376,1,1.0,216.0,96900,True,False,False,False,True
5,1955,1955,0.0,960.0,960,960,1,2.0,576.0,135500,True,False,False,False,True
5,1924,1950,145.0,816.0,816,1566,1,2.0,450.0,139000,True,True,False,False,False
3,1921,1950,0.0,492.0,492,492,1,1.0,200.0,61500,True,False,False,False,True
6,1945,1950,0.0,770.0,885,1182,1,1.0,378.0,120000,True,False,False,False,True
3,1955,2005,0.0,1162.0,1163,1163,1,1.0,220.0,126175,True,False,False,False,True
3,1920,1950,0.0,798.0,840,840,1,1.0,250.0,64000,True,True,False,False,False
6,1910,1950,0.0,1020.0,908,1928,2,1.0,440.0,137000,True,False,False,False,False
4,1900,1950,0.0,1095.0,1095,1774,2,3.0,779.0,87000,True,False,False,False,True
7,1914,1970,0.0,880.0,880,1768,1,2.0,320.0,163000,True,False,False,False,True
7,1910,2005,0.0,1226.0,1226,2104,2,2.0,432.0,155000,True,False,False,False,True
5,1900,1950,0.0,540.0,889,1440,1,1.0,352.0,79000,True,False,False,False,True
7,1916,1950,0.0,815.0,815,1690,1,1.0,225.0,144000,True,False,False,False,True
6,1910,1993,0.0,684.0,684,1368,1,1.0,216.0,114504,True,False,False,False,True
7,1920,1950,0.0,596.0,998,1762,1,2.0,576.0,157000,True,False,False,False,False
6,1923,1950,0.0,1200.0,1200,1200,1,1.0,312.0,125000,True,False,False,False,True
5,1920,1950,0.0,624.0,624,1248,2,0.0,0.0,93500,True,True,False,False,True
5,1958,1958,0.0,960.0,960,960,1,2.0,624.0,125000,True,False,False,False,True
3,1918,1950,0.0,1020.0,1020,1020,1,0.0,0.0,64500,False,False,False,False,False
4,1941,1950,0.0,788.0,788,788,1,0.0,0.0,100000,True,False,False,False,True
6,1939,1950,0.0,972.0,972,1577,1,1.0,312.0,140200,True,False,False,False,False
6,1924,1996,0.0,848.0,1017,1827,1,1.0,240.0,202500,True,False,False,False,True
6,1947,1950,0.0,1004.0,1004,1664,2,2.0,420.0,159000,True,False,False,False,True
5,1939,1950,0.0,793.0,793,1118,1,2.0,410.0,119900,True,False,False,False,True
6,1934,1950,0.0,816.0,816,1176,1,2.0,528.0,114500,True,True,False,False,True
5,1936,1950,0.0,896.0,896,1344,1,1.0,240.0,115000,True,False,False,False,True
3,1930,1950,0.0,728.0,728,1162,1,1.0,258.0,75000,False,False,False,False,True
5,1925,1950,0.0,768.0,1015,1015,1,1.0,450.0,88000,True,False,False,False,True
4,1947,1950,0.0,0.0,672,912,1,0.0,0.0,80500,True,False,False,False,True
5,1928,1950,0.0,1042.0,1042,1576,1,1.0,225.0,149000,True,False,False,False,True
5,1930,1984,0.0,741.0,741,1324,1,1.0,180.0,110000,True,False,False,False,False
6,1925,1980,0.0,1103.0,1103,1103,1,2.0,440.0,110500,True,False,False,False,False
5,1921,1950,0.0,616.0,616,616,1,1.0,205.0,89000,True,False,False,False,True
5,1922,1950,0.0,993.0,1048,1048,1,1.0,280.0,113000,True,False,False,False,True
5,1925,1950,0.0,816.0,816,816,1,1.0,210.0,109000,True,False,False,False,True
6,1962,1962,0.0,1595.0,1611,2486,2,2.0,576.0,220000,True,False,False,False,True
4,1970,1970,160.0,960.0,960,960,1,2.0,576.0,129000,True,False,False,False,True
6,1910,2003,0.0,485.0,1001,1635,1,1.0,255.0,117000,True,False,False,False,False
4,1941,1950,0.0,693.0,693,693,1,0.0,0.0,52500,True,False,False,False,False
4,1924,1950,0.0,596.0,834,1430,2,2.0,370.0,107000,True,False,False,False,False
5,1910,2004,0.0,396.0,665,1330,1,1.0,390.0,116500,False,False,False,False,True
5,1919,1950,0.0,610.0,819,819,1,0.0,0.0,72000,True,False,False,False,False
6,1937,1950,0.0,780.0,780,1376,2,1.0,198.0,119500,True,False,False,False,True
5,1938,1995,0.0,803.0,803,1360,1,1.0,297.0,125500,True,False,False,False,False
3,1922,1950,0.0,1007.0,1077,1077,1,1.0,210.0,91000,True,False,False,False,True
6,1935,1982,0.0,520.0,520,754,1,0.0,0.0,84500,True,False,False,False,True
6,1930,1950,0.0,984.0,984,984,1,1.0,308.0,90000,True,False,False,False,True
5,1951,1951,41.0,806.0,1081,1422,1,1.0,288.0,137500,True,False,False,False,True
6,1964,1964,0.0,1921.0,1921,1921,2,2.0,576.0,150000,True,False,False,False,True
5,1950,1950,0.0,0.0,1640,1640,1,2.0,394.0,131000,True,False,False,False,True
5,1958,1958,120.0,1062.0,1352,1352,1,1.0,288.0,130000,True,False,False,False,False
5,1935,1950,0.0,0.0,1032,1032,1,1.0,260.0,125000,True,False,False,False,True
5,1936,1950,0.0,830.0,879,879,1,1.0,180.0,80000,True,False,False,False,True
7,2004,2004,0.0,1073.0,1073,1073,2,1.0,246.0,157000,True,True,False,False,True
4,1963,1979,51.0,1051.0,1382,1382,1,2.0,459.0,148000,True,False,False,False,True
4,1967,1967,0.0,0.0,1296,1296,2,2.0,516.0,90000,True,False,False,False,True
6,1963,2003,0.0,1059.0,1068,1068,1,1.0,264.0,154500,True,False,False,False,True
5,1967,1967,305.0,1064.0,1064,1064,1,2.0,528.0,153600,True,False,False,False,True
5,1966,1966,97.0,1164.0,1320,1320,1,2.0,564.0,164500,True,False,False,False,True
6,1964,1964,0.0,912.0,934,934,1,1.0,336.0,132000,True,False,False,False,True
5,1966,1966,0.0,1059.0,1059,1059,1,1.0,286.0,142500,True,False,False,False,True
5,1968,1968,188.0,1051.0,1159,1159,1,1.0,336.0,158000,True,False,False,False,True
6,1978,1978,203.0,672.0,672,1400,1,2.0,440.0,149500,True,False,False,False,True
5,1967,1967,450.0,1176.0,1458,1458,1,2.0,512.0,165000,True,False,False,False,True
5,1968,1993,0.0,1461.0,1721,1721,2,2.0,440.0,180000,True,False,False,False,True
6,1978,1978,200.0,960.0,1040,1040,1,2.0,616.0,160500,True,False,False,False,True
5,1977,1977,0.0,1967.0,1967,1967,2,2.0,580.0,156500,True,False,False,False,True
5,1977,1977,99.0,1949.0,1949,1949,2,2.0,586.0,157000,True,False,False,False,True
5,1958,1958,0.0,1052.0,1252,1920,2,2.0,451.0,172500,False,False,False,False,False
5,1957,2000,67.0,1134.0,1803,1803,2,2.0,484.0,155000,True,False,False,False,True
5,1955,1974,0.0,1763.0,1779,1779,1,2.0,454.0,170000,True,False,False,False,True
5,1924,1950,65.0,872.0,872,872,1,1.0,322.0,105000,True,False,False,False,False
4,1965,2001,0.0,648.0,960,960,0,1.0,364.0,145000,True,False,False,False,True
5,1956,1987,0.0,1188.0,1437,1437,1,2.0,576.0,168000,True,False,False,False,True
7,1967,1967,123.0,1865.0,1830,1830,1,2.0,521.0,278000,True,False,False,False,True
5,1963,1963,0.0,1000.0,1000,1000,1,2.0,575.0,164000,True,False,False,False,True
7,1953,1953,0.0,1304.0,1304,2287,2,2.0,667.0,225000,False,False,False,False,True
5,1971,1972,153.0,782.0,810,810,1,2.0,576.0,130000,True,True,False,False,True
5,1974,1974,0.0,864.0,894,894,1,2.0,440.0,142500,True,False,False,False,True
7,1980,1981,0.0,430.0,880,1700,2,1.0,450.0,148400,False,True,False,False,False
7,1986,1986,0.0,1453.0,1453,1453,1,2.0,445.0,190000,True,True,False,False,False
4,1954,1954,0.0,967.0,1350,1350,1,2.0,504.0,146000,True,False,False,False,True
5,1942,1950,0.0,799.0,799,1150,1,1.0,215.0,128000,True,False,False,False,True
5,1948,2002,0.0,896.0,1112,2008,3,1.0,230.0,225000,True,False,False,True,False
6,1966,1966,0.0,697.0,1575,2201,2,2.0,432.0,274970,False,False,False,False,False
6,1928,1950,0.0,672.0,1337,2009,2,3.0,795.0,235000,True,True,False,False,True
5,1962,1962,96.0,1776.0,1560,1560,2,2.0,528.0,182000,True,False,False,False,True
5,1952,2002,232.0,0.0,1488,1488,1,2.0,569.0,135000,True,False,False,False,True
5,1955,1999,164.0,1057.0,1057,1057,1,1.0,288.0,137000,True,False,False,False,False
6,1954,1972,0.0,994.0,1216,1855,2,1.0,325.0,136900,True,False,False,False,True
6,1953,1953,0.0,1000.0,1068,1609,1,1.0,305.0,149900,True,False,False,False,True
5,1952,1952,0.0,980.0,1148,1148,1,1.0,308.0,123500,True,True,True,False,True
5,1954,1954,0.0,0.0,1124,1124,1,0.0,0.0,93000,True,False,False,False,True
5,1948,1950,0.0,810.0,1002,1456,1,1.0,280.0,91500,True,False,False,False,True
6,1985,1985,85.0,1298.0,1298,1298,2,2.0,403.0,180000,False,False,False,False,False
6,1989,1989,232.0,868.0,1313,2559,2,2.0,506.0,209000,False,False,False,True,False
8,1993,1994,125.0,777.0,1065,1911,2,2.0,471.0,215000,False,True,False,False,False
6,1993,1993,0.0,1344.0,1440,1440,2,4.0,920.0,224500,False,True,False,False,False
7,2005,2006,0.0,1308.0,1308,1876,2,3.0,848.0,229800,False,True,False,False,False
7,2005,2005,0.0,1208.0,1208,1208,2,2.0,632.0,183600,False,True,False,False,False
7,2006,2006,84.0,1199.0,1220,1220,2,2.0,632.0,194000,False,True,False,False,False
7,2006,2006,0.0,1286.0,1294,1294,2,2.0,662.0,193879,False,True,False,False,False
7,2005,2006,240.0,1614.0,1614,1614,2,3.0,865.0,221500,False,True,False,False,False
7,2006,2006,0.0,1498.0,1498,1498,2,2.0,675.0,204900,False,True,False,False,False
7,2006,2006,0.0,1391.0,1391,1962,2,3.0,868.0,239799,False,True,False,False,False
6,2006,2006,0.0,1836.0,1846,1846,2,2.0,495.0,233555,False,True,False,False,False
7,2005,2005,0.0,1734.0,1734,1734,2,2.0,660.0,260000,False,True,False,False,False
8,2005,2006,198.0,1570.0,1590,1590,2,3.0,754.0,294900,False,True,True,True,False
7,2005,2006,0.0,945.0,945,1809,2,2.0,638.0,209700,False,True,False,False,False
7,2005,2005,140.0,1614.0,1614,1614,2,2.0,576.0,225000,False,True,False,False,False
7,2005,2005,532.0,784.0,784,1596,2,2.0,610.0,181000,False,True,False,False,False
8,1992,1992,0.0,908.0,927,1915,2,2.0,506.0,220000,False,True,False,False,False
5,1964,1964,621.0,1624.0,1582,1582,2,2.0,390.0,190000,True,False,False,False,True
6,1969,1969,0.0,938.0,988,988,1,2.0,540.0,180000,True,False,False,False,True
7,1975,1975,0.0,1533.0,1533,1533,2,2.0,576.0,280000,True,False,False,False,False
6,1968,1968,0.0,1388.0,1388,1388,2,2.0,522.0,158900,True,False,False,False,True
5,1996,1996,0.0,870.0,914,914,1,2.0,576.0,148000,False,True,False,False,True
5,1996,1996,0.0,1100.0,1100,1100,1,2.0,462.0,145000,True,True,False,False,True
6,1995,1995,68.0,781.0,795,1499,2,2.0,473.0,187000,False,True,False,False,False
7,1998,1998,0.0,1425.0,1425,1425,2,2.0,591.0,193000,True,True,False,False,True
5,1995,1995,0.0,990.0,990,990,1,2.0,576.0,156000,True,True,False,False,True
7,2000,2000,244.0,1525.0,1525,1525,2,2.0,541.0,235000,False,True,False,False,False
6,1997,1997,0.0,1479.0,1494,1494,2,2.0,576.0,217000,True,True,False,False,False
7,1999,1999,183.0,1588.0,1588,1588,2,2.0,472.0,214000,False,True,False,False,False
7,1999,1999,0.0,842.0,856,1749,2,2.0,515.0,196000,False,True,False,False,False
7,1999,2000,0.0,951.0,951,1779,2,2.0,586.0,217000,False,True,False,False,False
7,2002,2002,0.0,916.0,920,1861,2,2.0,492.0,200000,False,True,False,False,False
7,2002,2002,144.0,936.0,936,1776,2,2.0,474.0,192500,False,True,False,False,False
7,2001,2002,150.0,1541.0,1541,1541,2,3.0,843.0,205000,False,True,False,False,False
